Store,Date,IsHoliday,Weekly_Sales,Size,Temperature,Fuel_Price,Unemployment,CPI,Average_earning,Population,Population_over_65,Population_under_18
19,15/06/2012,FALSE,1440263.15,203819,20.10555556,3.786,8.15,138.1295333,60774,17486,4635,2200
19,22/06/2012,FALSE,1468350.36,203819,24.35,3.722,8.15,138.1629,60088,17383,4617,2204
19,29/06/2012,FALSE,1379652.65,203819,21.06666667,3.667,8.15,138.1962667,60527,17514,4624,2201
19,13/07/2012,FALSE,1321741.35,203819,22.87222222,3.689,8.193,138.263,60286,17409,4570,2205
19,20/07/2012,FALSE,1317672.92,203819,24.53888889,3.732,8.193,138.2331935,59594,17653,4630,2199
19,27/07/2012,FALSE,1248915.43,203819,23.57222222,3.82,8.193,138.2033871,60184,17376,4632,2212
19,10/08/2012,FALSE,1408907.89,203819,23.58333333,3.863,8.193,138.1437742,60467,17364,4651,2194
19,17/08/2012,FALSE,1375101.26,203819,21.01666667,3.963,8.193,138.1857097,59841,17383,4642,2187
19,24/08/2012,FALSE,1544653.37,203819,19.25555556,3.997,8.193,138.2814516,60268,17672,4652,2192
19,31/08/2012,FALSE,1542719.87,203819,22.13888889,4.026,8.193,138.3771935,59823,17448,4655,2199
19,14/09/2012,FALSE,1370653.41,203819,18.37777778,4.088,8.193,138.5673,60605,17706,4644,2199
19,21/09/2012,FALSE,1338572.29,203819,15.9,4.203,8.193,138.6534,59672,17441,4567,2183
19,28/09/2012,FALSE,1338299.02,203819,13.78333333,4.158,8.193,138.7395,60714,17446,4613,2197
19,12/10/2012,FALSE,1352809.5,203819,9.05,4.186,7.992,138.9117,60467,17362,4628,2204
19,19/10/2012,FALSE,1321102.35,203819,11.91111111,4.153,7.992,138.8336129,60395,17702,4587,2171
19,26/10/2012,FALSE,1322117.96,203819,13.60555556,4.071,7.992,138.7281613,60792,17555,4586,2174
20,12/02/2010,TRUE,2109107.9,203742,-5.488888889,2.773,8.187,204.3857472,57335,26001,6938,3789
20,19/02/2010,FALSE,2161549.76,203742,-3.65,2.745,8.187,204.4321004,57971,26098,6842,3737
20,26/02/2010,FALSE,1898193.95,203742,0.177777778,2.754,8.187,204.4630869,57983,26114,6922,3766
20,12/03/2010,FALSE,2010974.84,203742,6.566666667,2.818,8.187,204.5250598,57902,25965,6861,3741
20,19/03/2010,FALSE,1951848.43,203742,8.511111111,2.844,8.187,204.3782258,57364,25946,6900,3738
20,26/03/2010,FALSE,1894742.95,203742,10.27222222,2.854,8.187,204.201755,57514,26294,6860,3746
20,16/04/2010,FALSE,1985784.59,203742,13.01666667,2.899,7.856,203.7307486,58307,26006,6846,3775
20,23/04/2010,FALSE,1878862.42,203742,10.36111111,2.902,7.856,203.6905586,58145,26014,6914,3798
20,30/04/2010,FALSE,1919053.21,203742,12.63888889,2.921,7.856,203.6503685,57289,26022,6894,3789
20,14/05/2010,FALSE,2033211.62,203742,13.28333333,2.982,7.856,203.6133915,58388,26412,6916,3788
20,21/05/2010,FALSE,1893736.9,203742,15.76666667,2.958,7.856,203.8770235,57283,26263,6960,3802
20,28/05/2010,FALSE,2065984.95,203742,21.65,2.899,7.856,204.1406556,57295,26056,6915,3759
20,11/06/2010,FALSE,2100489.79,203742,19.62222222,2.809,7.856,204.6679198,57352,25972,6846,3789
20,18/06/2010,FALSE,2091903.63,203742,22.56666667,2.78,7.856,204.670036,58139,26143,6976,3785
20,25/06/2010,FALSE,1973135.87,203742,23.98333333,2.808,7.856,204.5675459,58307,26307,6973,3744
20,16/07/2010,FALSE,2031852.16,203742,23.96666667,2.783,7.527,204.3571656,58417,26420,6933,3790
20,23/07/2010,FALSE,1900535.9,203742,25.41666667,2.771,7.527,204.4812188,58278,26080,6930,3744
20,30/07/2010,FALSE,1955896.59,203742,24.46111111,2.781,7.527,204.605272,58417,26166,6911,3801
20,13/08/2010,FALSE,2071022.45,203742,24.43333333,2.805,7.527,204.8533784,57908,26020,6903,3756
20,20/08/2010,FALSE,1975374.56,203742,24.07777778,2.779,7.527,204.8217044,57856,26250,6855,3754
20,27/08/2010,FALSE,1946369.57,203742,21.39444444,2.755,7.527,204.7900305,57734,26232,6929,3779
20,10/09/2010,TRUE,2014954.79,203742,18.34444444,2.699,7.527,204.7266827,57503,26179,6851,3805
20,17/09/2010,FALSE,1948359.78,203742,18.48888889,2.706,7.527,204.7513279,57821,26307,6898,3773
20,24/09/2010,FALSE,1789687.65,203742,20.76111111,2.713,7.527,204.8182126,58099,26143,6950,3779
20,15/10/2010,FALSE,1950676.39,203742,15.09444444,2.868,7.484,205.0137637,58261,26357,6909,3734
20,22/10/2010,FALSE,1893955.27,203742,10.28888889,2.917,7.484,205.0627881,57919,26226,6901,3751
20,29/10/2010,FALSE,1891816,203742,14.2,2.921,7.484,205.1118126,57590,26014,6918,3763
20,12/11/2010,FALSE,2187765.28,203742,5.766666667,2.931,7.484,205.2098614,57451,26095,6894,3741
20,19/11/2010,FALSE,2105058.91,203742,7.711111111,3,7.484,205.0992811,57283,26273,6967,3733
20,26/11/2010,TRUE,2811634.04,203742,8.144444444,3.039,7.484,204.9621,58319,26190,6887,3751
20,10/12/2010,FALSE,2752122.08,203742,-4.294444444,3.109,7.484,204.6877378,58301,26190,6877,3806
20,17/12/2010,FALSE,2819193.17,203742,-4.405555556,3.14,7.484,204.6321194,58180,26412,6844,3772
20,24/12/2010,FALSE,3766687.43,203742,-3.794444444,3.141,7.484,204.6376731,57705,25920,6957,3792
20,31/12/2010,TRUE,1799737.79,203742,-1.75,3.179,7.484,204.6432267,57526,26192,6866,3759
20,14/01/2011,FALSE,1884345.01,203742,-6.45,3.205,7.343,204.7026042,58290,26190,6950,3795
20,21/01/2011,FALSE,1781805.66,203742,-2.538888889,3.229,7.343,205.0460497,57572,26001,6977,3761
20,28/01/2011,FALSE,1761506.68,203742,-4.883333333,3.237,7.343,205.3894952,58087,26276,6842,3782
20,11/02/2011,TRUE,2211388.14,203742,-3.677777778,3.239,7.343,206.0763862,58116,26224,6853,3743
20,18/02/2011,FALSE,2258616.24,203742,6.083333333,3.245,7.343,206.3694701,58359,26135,6974,3777
20,25/02/2011,FALSE,1938608.52,203742,0.666666667,3.274,7.343,206.6424093,57549,26362,6888,3805
20,11/03/2011,FALSE,1990932.77,203742,4.183333333,3.582,7.343,207.1882876,57752,26030,6889,3807
20,18/03/2011,FALSE,1931668.64,203742,7.111111111,3.631,7.343,207.4283845,58243,26349,6921,3775
20,25/03/2011,FALSE,1824711.21,203742,7.127777778,3.625,7.343,207.6553444,58336,26420,6857,3804
20,15/04/2011,FALSE,2057406.33,203742,12.77777778,3.821,7.287,208.3172811,57931,26436,6866,3750
20,22/04/2011,FALSE,2313861.81,203742,11.42222222,3.892,7.287,208.4779405,57856,25936,6928,3780
20,29/04/2011,FALSE,1881788.19,203742,17.20555556,3.962,7.287,208.6386,57543,26245,6864,3778
20,13/05/2011,FALSE,2036748.53,203742,16.81111111,4.066,7.287,208.9599189,57619,26182,6940,3753
20,20/05/2011,FALSE,1953416.06,203742,15.00555556,4.062,7.287,208.7583165,57283,26287,6882,3773
20,27/05/2011,FALSE,1944433.17,203742,20.62222222,3.985,7.287,208.556714,58319,26239,6887,3736
20,10/06/2011,FALSE,2135062.04,203742,23.13333333,3.881,7.287,208.1535092,57601,26402,6956,3731
20,17/06/2011,FALSE,2065191.27,203742,19.11666667,3.842,7.287,208.1265604,58313,26022,6949,3752
20,24/06/2011,FALSE,1950826.32,203742,22.44444444,3.804,7.287,208.2306018,58301,26148,6881,3745
20,15/07/2011,FALSE,2039875.75,203742,23.82222222,3.76,7.274,208.5309337,58295,25970,6911,3781
20,22/07/2011,FALSE,1950904.84,203742,26.05,3.811,7.274,208.5937018,57341,26140,6916,3774
20,29/07/2011,FALSE,1858440.92,203742,25.26111111,3.829,7.274,208.6564699,58070,26030,6949,3803
20,12/08/2011,FALSE,2052246.4,203742,23.06666667,3.812,7.274,208.7820061,58301,26381,6978,3748
20,19/08/2011,FALSE,1990017.93,203742,21.80555556,3.747,7.274,208.8424359,57948,26331,6911,3762
20,26/08/2011,FALSE,1933577.2,203742,21.19444444,3.704,7.274,208.902476,57584,26205,6928,3741
20,16/09/2011,FALSE,1979009.46,203742,17.78888889,3.742,7.274,209.1893892,58290,25972,6926,3756
20,23/09/2011,FALSE,1888119.7,203742,16.75,3.711,7.274,209.4986126,57676,26085,6884,3800
20,30/09/2011,FALSE,1945808.26,203742,17.46666667,3.645,7.274,209.807836,57977,26190,6916,3777
20,14/10/2011,FALSE,2010107.68,203742,16.96666667,3.541,7.082,210.4027602,57457,25931,6954,3789
20,21/10/2011,FALSE,2104241.9,203742,12.05,3.57,7.082,210.5473252,57422,26067,6928,3801
20,28/10/2011,FALSE,2065421.52,203742,9.644444444,3.569,7.082,210.6918901,58151,25938,6878,3739
20,11/11/2011,FALSE,2269975.85,203742,8.483333333,3.53,7.082,210.9810201,58209,26166,6884,3758
20,18/11/2011,FALSE,2169933.82,203742,9.611111111,3.53,7.082,211.1847207,57497,25920,6952,3746
20,25/11/2011,TRUE,2906233.25,203742,7.988888889,3.492,7.082,211.4120757,58284,26085,6866,3767
20,16/12/2011,FALSE,2762816.65,203742,2.866666667,3.413,7.082,212.0685039,57977,26088,6949,3793
20,23/12/2011,FALSE,3555371.03,203742,4.55,3.389,7.082,212.2360401,57549,26098,6875,3735
20,30/12/2011,TRUE,2043245,203742,2.416666667,3.389,7.082,212.4035763,57399,26289,6920,3768
20,13/01/2012,FALSE,1911510.64,203742,3.216666667,3.513,6.961,212.7386486,57277,26004,6940,3790
20,20/01/2012,FALSE,1892775.94,203742,-2.416666667,3.533,6.961,212.8336399,58405,26025,6854,3778
20,27/01/2012,FALSE,1761016.51,203742,2.883333333,3.567,6.961,212.9286312,58093,26271,6886,3766
20,10/02/2012,TRUE,2462978.28,203742,0.816666667,3.64,6.961,213.1186138,58376,26344,6935,3763
20,17/02/2012,FALSE,2309025.16,203742,-0.494444444,3.695,6.961,213.2732106,57937,25941,6868,3771
20,24/02/2012,FALSE,2045837.55,203742,4.327777778,3.739,6.961,213.4725116,57289,25949,6939,3749
20,16/03/2012,FALSE,2064991.71,203742,12.07222222,3.862,6.961,214.0167132,57300,26043,6893,3735
20,23/03/2012,FALSE,1992436.96,203742,18.95,3.9,6.961,214.0907105,58145,25938,6868,3785
20,30/03/2012,FALSE,2074721.74,203742,10.84444444,3.953,6.961,214.1647079,57306,26082,6976,3780
20,13/04/2012,FALSE,2045396.06,203742,7.6,4.044,7.139,214.3127027,58376,26075,6877,3776
20,20/04/2012,FALSE,1884427.84,203742,15.61666667,4.027,7.139,214.3675045,58313,26043,6880,3785
20,27/04/2012,FALSE,1886503.93,203742,8.688888889,4.004,7.139,214.4223063,57723,26273,6911,3774
20,11/05/2012,FALSE,2168097.11,203742,17.32777778,3.889,7.139,214.5319099,57919,26342,6919,3780
20,18/05/2012,FALSE,2039222.26,203742,16.10555556,3.848,7.139,214.5485571,58394,25954,6947,3787
20,25/05/2012,FALSE,2114989,203742,21.13333333,3.798,7.139,214.5499425,58411,25912,6938,3738
20,15/06/2012,FALSE,2165160.29,203742,21.95,3.62,7.139,214.5653243,57636,26127,6936,3785
20,22/06/2012,FALSE,2060588.69,203742,24.72777778,3.564,7.139,214.606,57451,26093,6940,3792
20,29/06/2012,FALSE,2055952.61,203742,23.41666667,3.506,7.139,214.6466757,57595,26213,6930,3772
20,13/07/2012,FALSE,2134680.12,203742,25.70555556,3.523,7.28,214.728027,57416,26423,6870,3784
20,20/07/2012,FALSE,1970170.29,203742,24.46666667,3.567,7.28,214.7331351,57624,26137,6909,3804
20,27/07/2012,FALSE,1911559.1,203742,23.66666667,3.647,7.28,214.7382432,58070,26218,6967,3787
20,10/08/2012,FALSE,2144245.39,203742,24.11111111,3.722,7.28,214.7484595,57890,26239,6976,3755
20,17/08/2012,FALSE,2045061.22,203742,20.87222222,3.807,7.28,214.825578,58388,26258,6862,3768
20,24/08/2012,FALSE,2005341.43,203742,20.15,3.834,7.28,214.9567044,58203,26164,6927,3807
20,31/08/2012,FALSE,2062481.56,203742,22.58888889,3.867,7.28,215.0878309,58029,26323,6924,3769
20,14/09/2012,FALSE,2047949.98,203742,18.24444444,3.948,7.28,215.3583757,57844,26305,6960,3754
20,21/09/2012,FALSE,2028587.24,203742,16.07777778,4.038,7.28,215.5475459,58116,26054,6864,3737
20,28/09/2012,FALSE,2008350.58,203742,14.80555556,3.997,7.28,215.7367162,57364,26362,6928,3798
20,12/10/2012,FALSE,2162951.36,203742,8.444444444,4,7.293,216.1150568,57937,25996,6936,3743
20,19/10/2012,FALSE,1999363.49,203742,13.47777778,3.969,7.293,216.1464699,58041,25962,6919,3773
20,26/10/2012,FALSE,2031650.55,203742,15.57777778,3.882,7.293,216.1515902,57497,26313,6894,3771
21,12/02/2010,TRUE,809321.44,140167,3.205555556,2.548,8.324,210.8979935,56197,10430,2775,1544
21,19/02/2010,FALSE,867283.25,140167,4.305555556,2.514,8.324,210.9451605,56558,10481,2774,1540
21,26/02/2010,FALSE,749597.24,140167,7.394444444,2.561,8.324,210.9759573,56445,10439,2778,1540
21,12/03/2010,FALSE,712312.89,140167,13.94444444,2.667,8.324,211.037551,55938,10570,2790,1517
21,19/03/2010,FALSE,727070,140167,12.6,2.72,8.324,210.8733316,55938,10479,2785,1543
21,26/03/2010,FALSE,686497.53,140167,10.92222222,2.732,8.324,210.6766095,55915,10506,2814,1538
21,16/04/2010,FALSE,716026.51,140167,19.92777778,2.808,8.2,210.1495463,56073,10499,2780,1517
21,23/04/2010,FALSE,718780.59,140167,17.89444444,2.795,8.2,210.1000648,55944,10515,2774,1517
21,30/04/2010,FALSE,680532.69,140167,19.40555556,2.78,8.2,210.0505833,56186,10458,2774,1540
21,14/05/2010,FALSE,723559.88,140167,22.82222222,2.854,8.2,209.9984585,56913,10520,2784,1527
21,21/05/2010,FALSE,753361.72,140167,23.46666667,2.826,8.2,210.2768443,56225,10401,2796,1547
21,28/05/2010,FALSE,755214.26,140167,27.18888889,2.759,8.2,210.5552301,56259,10401,2796,1517
21,11/06/2010,FALSE,784305.55,140167,28.61666667,2.668,8.2,211.1120018,56676,10393,2780,1522
21,18/06/2010,FALSE,785104.29,140167,30.1,2.637,8.2,211.1096543,56547,10597,2796,1538
21,25/06/2010,FALSE,769848.75,140167,30.56111111,2.653,8.2,210.9950134,56135,10508,2797,1517
21,16/07/2010,FALSE,755098.41,140167,29.78333333,2.623,8.099,210.7577954,56687,10423,2797,1524
21,23/07/2010,FALSE,765823.48,140167,30.65,2.608,8.099,210.8921319,56282,10448,2787,1526
21,30/07/2010,FALSE,715876.27,140167,28.66111111,2.64,8.099,211.0264684,56011,10426,2785,1526
21,13/08/2010,FALSE,793589.18,140167,32.02777778,2.692,8.099,211.2951413,55831,10478,2803,1520
21,20/08/2010,FALSE,848873.28,140167,31.98888889,2.664,8.099,211.2596586,56056,10493,2764,1524
21,27/08/2010,FALSE,855882.57,140167,30.11111111,2.619,8.099,211.2241759,56113,10583,2779,1537
21,10/09/2010,TRUE,674055.81,140167,26.27777778,2.565,8.099,211.1532104,56242,10426,2776,1534
21,17/09/2010,FALSE,684340.86,140167,28.35,2.582,8.099,211.1806415,56535,10443,2796,1523
21,24/09/2010,FALSE,671688.06,140167,27.10555556,2.624,8.099,211.2552578,56152,10504,2806,1541
21,15/10/2010,FALSE,693412.05,140167,20.33888889,2.72,8.163,211.4713286,56693,10411,2779,1536
21,22/10/2010,FALSE,710668.45,140167,21.51111111,2.725,8.163,211.5187208,56428,10559,2778,1536
21,29/10/2010,FALSE,731756.65,140167,19.72777778,2.716,8.163,211.5661131,56755,10450,2776,1525
21,12/11/2010,FALSE,735796.38,140167,16.08333333,2.728,8.163,211.6608975,55966,10504,2777,1540
21,19/11/2010,FALSE,756288.89,140167,10.95,2.771,8.163,211.5470304,56107,10470,2800,1545
21,26/11/2010,TRUE,1245628.61,140167,17.2,2.735,8.163,211.4062867,55859,10553,2806,1535
21,10/12/2010,FALSE,943891.64,140167,7.972222222,2.843,8.163,211.1247993,56327,10540,2798,1527
21,17/12/2010,FALSE,1147556.83,140167,9.238888889,2.869,8.163,211.0645458,55955,10404,2789,1524
21,24/12/2010,FALSE,1587257.78,140167,10.71666667,2.886,8.163,211.0646599,56135,10509,2806,1542
21,31/12/2010,TRUE,672903.23,140167,8.438888889,2.943,8.163,211.064774,56068,10540,2779,1520
21,14/01/2011,FALSE,650789.13,140167,1.188888889,2.983,8.028,211.1176713,56868,10565,2795,1524
21,21/01/2011,FALSE,663941.73,140167,5.955555556,3.016,8.028,211.4864691,55876,10587,2776,1524
21,28/01/2011,FALSE,649878.29,140167,6.688888889,3.01,8.028,211.8552668,56749,10463,2800,1521
21,11/02/2011,TRUE,771908.51,140167,1.45,3.022,8.028,212.5928624,56473,10404,2802,1547
21,18/02/2011,FALSE,884701.92,140167,15.48333333,3.045,8.028,212.9033115,56440,10456,2802,1543
21,25/02/2011,FALSE,768313.85,140167,16.26111111,3.065,8.028,213.190421,56287,10599,2801,1543
21,11/03/2011,FALSE,763479.9,140167,12.60555556,3.459,8.028,213.7646401,56569,10436,2817,1538
21,18/03/2011,FALSE,793569,140167,17.36666667,3.488,8.028,214.0156238,56361,10501,2773,1527
21,25/03/2011,FALSE,753711.32,140167,21.29444444,3.473,8.028,214.2521573,56006,10582,2810,1521
21,15/04/2011,FALSE,768390.05,140167,21.67222222,3.743,7.931,214.9420631,56203,10445,2792,1532
21,22/04/2011,FALSE,801302.01,140167,21.55,3.807,7.931,215.1096657,56372,10482,2776,1531
21,29/04/2011,FALSE,783250.75,140167,21.21666667,3.81,7.931,215.2772683,56541,10499,2812,1527
21,13/05/2011,FALSE,754236.7,140167,23.91111111,3.899,7.931,215.6124735,56090,10469,2797,1542
21,20/05/2011,FALSE,744836.56,140167,20.2,3.907,7.931,215.3834778,56744,10508,2781,1537
21,27/05/2011,FALSE,744389.81,140167,24.92222222,3.786,7.931,215.1544822,55842,10520,2811,1545
21,10/06/2011,FALSE,794397.89,140167,29.28333333,3.648,7.931,214.6964908,56316,10506,2766,1537
21,17/06/2011,FALSE,823220.43,140167,30.85555556,3.637,7.931,214.6513538,56056,10480,2805,1540
21,24/06/2011,FALSE,771298.98,140167,29.84444444,3.594,7.931,214.7441108,56727,10496,2794,1539
21,15/07/2011,FALSE,728311.15,140167,32.80555556,3.575,7.852,215.0134426,56096,10469,2807,1525
21,22/07/2011,FALSE,784490.67,140167,32.37222222,3.651,7.852,215.0749122,56468,10442,2769,1541
21,29/07/2011,FALSE,751167.12,140167,33.08888889,3.682,7.852,215.1363819,56192,10515,2813,1527
21,12/08/2011,FALSE,776933.37,140167,33.51111111,3.638,7.852,215.2593211,56276,10509,2767,1540
21,19/08/2011,FALSE,855546.5,140167,32.28333333,3.554,7.852,215.3229307,56169,10466,2766,1534
21,26/08/2011,FALSE,821127.53,140167,33.37222222,3.523,7.852,215.386897,56851,10536,2770,1533
21,16/09/2011,FALSE,653525.84,140167,27.01111111,3.526,7.852,215.6944378,56265,10570,2788,1532
21,23/09/2011,FALSE,681913.29,140167,24.26666667,3.467,7.852,216.0282356,56834,10528,2787,1545
21,30/09/2011,FALSE,651970.48,140167,26.06111111,3.355,7.852,216.3620333,56755,10583,2803,1540
21,14/10/2011,FALSE,671379.44,140167,20.99444444,3.274,7.441,217.0048261,56552,10444,2775,1530
21,21/10/2011,FALSE,729036.06,140167,18.42222222,3.353,7.441,217.1650042,56023,10434,2796,1538
21,28/10/2011,FALSE,738812,140167,18.58888889,3.372,7.441,217.3251824,56479,10519,2804,1521
21,11/11/2011,FALSE,757369.87,140167,15.44444444,3.297,7.441,217.6455387,56885,10397,2801,1528
21,18/11/2011,FALSE,737014.09,140167,16.61111111,3.308,7.441,217.8670218,56682,10449,2784,1519
21,25/11/2011,TRUE,1219263.4,140167,13.57222222,3.236,7.441,218.1130269,56862,10509,2793,1526
21,16/12/2011,FALSE,1027584.51,140167,10.31111111,3.159,7.441,218.8217928,56552,10523,2788,1518
21,23/12/2011,FALSE,1384552.17,140167,8.077777778,3.112,7.441,218.9995495,56146,10432,2781,1539
21,30/12/2011,TRUE,804362.36,140167,7.311111111,3.129,7.441,219.1773063,56378,10517,2780,1539
21,13/01/2012,FALSE,631181.25,140167,7.222222222,3.261,7.057,219.5328198,55876,10394,2810,1521
21,20/01/2012,FALSE,651178.2,140167,11.22777778,3.268,7.057,219.6258417,56676,10540,2779,1530
21,27/01/2012,FALSE,611258.71,140167,10.43888889,3.29,7.057,219.7188636,56101,10487,2782,1539
21,10/02/2012,TRUE,770652.79,140167,8.066666667,3.409,7.057,219.9049073,56440,10487,2818,1525
21,17/02/2012,FALSE,834663.52,140167,7.238888889,3.51,7.057,220.0651993,56479,10455,2813,1543
21,24/02/2012,FALSE,747099.07,140167,12.67222222,3.555,7.057,220.275944,56564,10534,2809,1522
21,16/03/2012,FALSE,767338.32,140167,17.43888889,3.734,7.057,220.8498468,56823,10572,2819,1546
21,23/03/2012,FALSE,729759.97,140167,17.2,3.787,7.057,220.9244858,55961,10592,2813,1542
21,30/03/2012,FALSE,724798.76,140167,19.92777778,3.845,7.057,220.9991248,56868,10514,2771,1528
21,13/04/2012,FALSE,769319.04,140167,20.57222222,3.891,6.891,221.1484028,55932,10435,2778,1538
21,20/04/2012,FALSE,734858.91,140167,19.42777778,3.877,6.891,221.2021074,56693,10583,2803,1545
21,27/04/2012,FALSE,674829.58,140167,20.67222222,3.814,6.891,221.255812,56834,10431,2778,1546
21,11/05/2012,FALSE,649945.54,140167,23.41111111,3.688,6.891,221.3632212,56180,10560,2802,1544
21,18/05/2012,FALSE,700554.16,140167,22.45555556,3.63,6.891,221.380331,56485,10433,2778,1543
21,25/05/2012,FALSE,722891.24,140167,26.38333333,3.561,6.891,221.3828029,55932,10416,2814,1534
21,15/06/2012,FALSE,727049.04,140167,27.50555556,3.393,6.891,221.4009901,56738,10599,2794,1530
21,22/06/2012,FALSE,735870,140167,27.65555556,3.346,6.891,221.4411622,56146,10484,2766,1533
21,29/06/2012,FALSE,716341.39,140167,31.13888889,3.286,6.891,221.4813343,56823,10507,2790,1526
21,13/07/2012,FALSE,668132.36,140167,28.06111111,3.256,6.565,221.5616784,56197,10490,2807,1518
21,20/07/2012,FALSE,691200.33,140167,29.02777778,3.311,6.565,221.5701123,56569,10479,2802,1524
21,27/07/2012,FALSE,677789.14,140167,31.16111111,3.407,6.565,221.5785461,56293,10516,2806,1542
21,10/08/2012,FALSE,700272.01,140167,31.98333333,3.494,6.565,221.5954138,56473,10449,2804,1524
21,17/08/2012,FALSE,751963.81,140167,29.75,3.571,6.565,221.6751459,55814,10552,2778,1530
21,24/08/2012,FALSE,802003.61,140167,25.4,3.62,6.565,221.8083518,56620,10406,2794,1522
21,31/08/2012,FALSE,763867.59,140167,28.65555556,3.638,6.565,221.9415576,56084,10430,2804,1519
21,14/09/2012,FALSE,628494.63,140167,24.5,3.717,6.565,222.2174395,56890,10581,2770,1528
21,21/09/2012,FALSE,667151.46,140167,21.96666667,3.721,6.565,222.4169362,55921,10522,2787,1535
21,28/09/2012,FALSE,647097.65,140167,26.87777778,3.666,6.565,222.6164329,56000,10492,2778,1526
21,12/10/2012,FALSE,653043.44,140167,16.40555556,3.601,6.17,223.0154263,56626,10541,2807,1523
21,19/10/2012,FALSE,641368.14,140167,20.28888889,3.594,6.17,223.0598077,56231,10397,2784,1523
21,26/10/2012,FALSE,675202.87,140167,21.38888889,3.506,6.17,223.0783366,56789,10391,2798,1522
22,12/02/2010,TRUE,1022571.25,119557,-2.144444444,2.771,8.283,135.4113076,61542,13954,3991,1439
22,19/02/2010,FALSE,988467.61,119557,-0.022222222,2.747,8.283,135.4657781,61480,14141,4000,1439
22,26/02/2010,FALSE,899761.48,119557,2.211111111,2.753,8.283,135.5195191,61852,13953,3941,1448
22,12/03/2010,FALSE,967187.37,119557,6.35,2.805,8.283,135.6270013,61610,14100,3960,1434
22,19/03/2010,FALSE,966145.09,119557,7.794444444,2.834,8.283,135.6682247,62329,14199,3947,1454
22,26/03/2010,FALSE,1012075.12,119557,9.2,2.831,8.283,135.7073618,62001,13948,3983,1447
22,16/04/2010,FALSE,1000968.67,119557,10.63333333,2.885,8.348,135.82725,62162,14124,3963,1459
22,23/04/2010,FALSE,969594.47,119557,10.57777778,2.895,8.348,135.8721667,61505,14193,3946,1462
22,30/04/2010,FALSE,977683.06,119557,10.53333333,2.935,8.348,135.9170833,61877,14144,4013,1449
22,14/05/2010,FALSE,973585.33,119557,10.55,2.983,8.348,136.010394,61592,14021,3988,1444
22,21/05/2010,FALSE,979977.89,119557,15.55,2.961,8.348,136.0796521,62354,14128,4016,1455
22,28/05/2010,FALSE,1103740.4,119557,18.68888889,2.906,8.348,136.1489101,61933,14159,3988,1448
22,11/06/2010,FALSE,1061196.47,119557,18.33888889,2.83,8.348,136.2874263,61765,13941,3971,1454
22,18/06/2010,FALSE,1052895.25,119557,19.51666667,2.805,8.348,136.3243393,62453,14124,4001,1446
22,25/06/2010,FALSE,1095020.33,119557,23.53888889,2.81,8.348,136.3483143,61672,14145,3966,1451
22,16/07/2010,FALSE,988392.99,119557,24.61111111,2.796,8.433,136.4179827,61889,14125,3961,1454
22,23/07/2010,FALSE,974123.2,119557,24.95,2.784,8.433,136.4366924,61660,14006,3942,1448
22,30/07/2010,FALSE,970773.64,119557,24.63888889,2.792,8.433,136.4554021,62496,14082,3997,1437
22,13/08/2010,FALSE,993097.43,119557,23.75,2.81,8.433,136.4928214,61988,13968,3960,1435
22,20/08/2010,FALSE,1017045.44,119557,22.89444444,2.796,8.433,136.5249182,61827,14190,3982,1462
22,27/08/2010,FALSE,1081420.96,119557,20.55,2.77,8.433,136.557015,61412,13985,3951,1436
22,10/09/2010,TRUE,924174.4,119557,20.33333333,2.717,8.433,136.6212085,61369,14012,3988,1450
22,17/09/2010,FALSE,918285.97,119557,16.93888889,2.716,8.433,136.6338071,61580,14175,3969,1439
22,24/09/2010,FALSE,902779.25,119557,18.41111111,2.718,8.433,136.6317821,61697,13957,3981,1445
22,15/10/2010,FALSE,954401.46,119557,12.90555556,2.878,8.572,136.6401935,61449,14106,3957,1460
22,22/10/2010,FALSE,960998.52,119557,10.13333333,2.919,8.572,136.688871,61920,13986,3947,1451
22,29/10/2010,FALSE,1025766.27,119557,14.29444444,2.938,8.572,136.7375484,61803,14028,3965,1443
22,12/11/2010,FALSE,1043698.64,119557,6.9,2.961,8.572,136.8349032,62249,13988,4013,1446
22,19/11/2010,FALSE,985896.44,119557,9.233333333,3.03,8.572,136.7715714,61982,14043,3974,1452
22,26/11/2010,TRUE,1564502.26,119557,7.005555556,3.07,8.572,136.6895714,61902,13947,3962,1436
22,10/12/2010,FALSE,1367202.84,119557,-1.983333333,3.132,8.572,136.5255714,62335,14059,3948,1444
22,17/12/2010,FALSE,1527682.99,119557,-0.855555556,3.139,8.572,136.5292811,61381,13964,3991,1462
22,24/12/2010,FALSE,1962445.04,119557,-1.244444444,3.15,8.572,136.597273,61964,13975,4015,1442
22,31/12/2010,TRUE,774262.28,119557,-1.95,3.177,8.572,136.665265,62156,14099,4000,1457
22,14/01/2011,FALSE,807535.52,119557,-4.022222222,3.215,8.458,136.803477,61747,14068,3988,1451
22,21/01/2011,FALSE,855001.02,119557,-2.888888889,3.232,8.458,136.8870657,61970,14175,3999,1459
22,28/01/2011,FALSE,799369.15,119557,-6.327777778,3.243,8.458,136.9706544,61889,14107,3966,1447
22,11/02/2011,TRUE,1009206.33,119557,-1.727777778,3.255,8.458,137.1378318,62397,13926,3996,1438
22,18/02/2011,FALSE,975964.86,119557,1.855555556,3.263,8.458,137.2511849,61982,14045,3946,1440
